content,type
"#胡锡进股票亏损降到3.6万元# #胡锡进今日股票大涨7661元# 【老胡今天的所有股票都是红的 再次做了调仓】今天老胡大涨7661元，而且我的所有股票今天都是红的，我的亏损也从上周5万元以上降到了大约3.6万元。近日经济回暖的信号在增强，尤其是采购经理人指数时隔五个月首次重回50%以上的扩张区间，达到50.8%，信心在博弈中继续恢复。#a股#老胡今天上午到中午再一次做了调仓，幅度大约是我整体持仓量的10%。我有两只重仓股，其中一只今天涨了将近3%，另一只今天只是微红，这两只加起来占了我一大半的亏损。我调仓一直舍不得动这两只股票，因为我一直期待它们出现突然爆发，只要大盘是震荡上行之势，我觉得它们的爆发只欠一个不用很强的理由。
老胡在最低谷时增持的那12万元已经为我赚了大约10%，我重中长期持有，很少调仓，但是不多的几次加起来，效果大约7正3负。总结下来，我觉得自己的炒股水平好像是在增加的。",财经
【#茶百道免单活动BUG#】#茶百道 进不去# 4月1日15:00起，茶百道在线上发起答题抢免单活动，社交平台上，不少网友晒出截图反应活动页面进不去。后续进入页面却显示“奖励已全部被领完”。 ,财经
"【#特斯拉FSD正式取消测试版标签##特斯拉FSDBeta测试计划或已结束#】特斯拉长达三年的 FSD Beta 测试计划似乎已经结束，这一变化体现在其 2024.3.10 版本更新说明中，其中将原先的“FSD Beta”更名为“FSD (Supervised)”。Supervised 是“监督”的意思，尽管名称上的改变看似微小，但却透露出特斯拉对其自动驾驶套件愈发自信。
“FSD (Supervised)” 被放在了 2024.3.10 版本更新说明显眼的位置。更新说明提到，“FSD (Supervised) v12 更新将城市道路驾驶堆栈升级为单个端到端神经网络，该神经网络由数百万个视频片段训练而成，取代了超过 30 万行的 C++ 代码。（IT之家）#特斯拉宣布原价1.2万星空灰车漆免费#",财经
"【#万科与烟台百润置业纠纷已进入司法程序#， 相关内容严重失实】  4月1日，烟台市百润置业发布《关于郁亮操控万科谋取私利有关情况的反映》在社交媒体流传 #郁亮被指操控万科谋取私利# 。
对此，$万科Ａ sz000002$ 方面回应称：烟台市百润置业在网上发布对本公司和公司负责人员的恶意言论，内容严重失实。烟台万科和当地合作方的纠纷，目前已经进入司法程序，相信法律会给出公正的判断。相关不实指控和商业诋毁，已经构成对个人的诽谤罪和对公司名誉权及商业信誉的非法侵害，公司会采取法律行动维护合法权益。#专家建议让财务造假者倾家荡产牢底坐穿#",财经
【#韩国大医院急诊科教授缩减工时拒病患# 紧张局势丝毫不减】周一韩国一些大医院的急诊科拒绝了病人或减少了手术，因为医学教授们开始减少工作时间，以应对初级医生长期罢工造成的日益严重的疲劳。在大医院担任资深医生的教授们表示，在减少手术和门诊服务的同时，要集中精力治疗重症和急症患者，因此缩短工作时间是不可避免的。据国立急救医疗院透露，首尔5大综合医院之一的峨山医院急诊科通报说，无法治疗中风患者。首尔的另一家大医院首尔圣母医院表示，急诊室已经无法容纳非危重患者。#韩国总统首次就医改寻求妥协#,财经
"#专家建议让财务造假者倾家荡产牢底坐穿#【皮海洲：如何看待董事长成为“高危”职业？】最近一个时期，有多家公司董事长相继“出事”，不是被当地监察部门立案调查，就是被证监会立案调查，或干脆就收到了证监会的处罚告知书或处罚决定等。以至有舆论惊呼：董事长成了一份“高危”职业。 
实际上，董事长成为“高危”职业并不难让人理解。正因为董事长们都是亿万富豪，正因为董事长们在自己的“王国”里一手遮天，所以董事长们的各种私欲难免会膨胀，干一些违法违规、违法乱纪的事情。特别是面对资本市场上的巨大利益诱惑，违法违规的冲动更加强烈。如此一来，董事长自然成了“高危”职业。#提升投资者信心需要严刑峻法# 
如何看待董事长成""高危""职业?",财经
"#专家建议让财务造假者倾家荡产牢底坐穿#【坚决破除财务造假“生态圈”】#提升投资者信心需要严刑峻法# 财务造假是资本市场的毒瘤。随着市场的发展，财务造假手法不断翻新，越来越复杂：业绩变脸有之;财务“洗澡”有之;虚假贸易有之;通过供应链金融、商业保理和票据交易等“空转”“走单”有之……甚至形成了相互依存、互为链条的造假“生态圈”，体现出系统性造假、上下游配合造假的特点，更具隐蔽性、欺骗性。
坚决破除财务造假“生态圈”",财经
"【知名老字号药企#广誉远连续八年财报造假#！多年前的关联并购旧账一并被牵出！#专家建议让财务造假者倾家荡产牢底坐穿#】 监管部门对于广誉远财报造假的认定有两个阶段。第一阶段为2016年至2020年，通过滥用会计政策提前确认收入等方式虚增利润。这五年间，广誉远提前确认收入合计5.63亿元，虚增利润合计6.74亿元。
第二阶段为2021年至2023年上半年，受前期提前确认收入等问题影响，广誉远财报中收入、费用记载不实，导致虚减利润。这两年半期间，广誉远虚减收入合计4.05亿元，虚减利润合计4.69亿元。",财经
"#专家建议让财务造假者倾家荡产牢底坐穿#【吴晓求：#提升投资者信心需要严刑峻法#】中国人民大学学术委员会副主席、中国资本市场研究院院长吴晓求表示，如何让投资者对A股市场有持续性的信心非常关键，提升投资者信心最重要的是严刑峻法，建议要更加严厉地打击证券市场违法犯罪行为，对欺诈上市、财务造假、虚假信披、内幕交易等人员要牢底坐穿，罚他个倾家荡产。绝大多数时候市场都是投资者自己的事，只要你给出一个稳定的预期，完善的法制，投资者能做出适当的判断。#博鳌企业家惊叹黑科技# 
新浪证券的微博视频",财经
"【透视韩国医生大罢工：医政博弈背后的特权意识与医疗私有化】#韩国总统首次就医改寻求妥协# 韩国医院很大程度上不再是服务于公共利益的福利机构，而是成为了参与市场竞争的盈利机构。在市场自发调节之下，无论是人力资源，还是物力资源，都会向高利润的领域倾斜，导致韩国医疗资源的分配严重不均衡。这主要体现在两方面。
一是城乡不平衡。数据显示，韩国首尔市每1000人的医生数量高于3人，但在地方上，比如韩国庆尚北道等地，每1000人只有约1.4名医生。
二是医院各科室之间医生配比不均衡。目前韩国医生趋之若鹜的一个领域是收入高、风险相对较小的皮肤科以及美容整形科，而不是重症监护室、急诊室、儿科、妇产科和外科等医疗报销率相对较高的科室。经合组织数据显示，韩国专科医生的平均收入在发达国家中名列前茅，2020年平均年薪约为19.2万美元。相比之下，全科医生的收入较低。
透视韩国医生大罢工：医政博弈背后的特权意识与医疗私有化",财经
"#韩国总统首次就医改寻求妥协#【韩国总统尹锡悦发表谈话强调医学院扩招必要性，呼吁民众予以支持】当地时间4月1日上午，韩国总统尹锡悦就日前韩国医改矛盾问题发表“对国民谈话”。尹锡悦表示，韩国医疗资源分布不均，非首都圈地区面临就医难等问题，韩国政府推行的扩招医学生、培养更多医生的改革计划正是改善这种情况的举措。
尹锡悦表示，随着人口老龄化的加剧，未来韩国社会对于医疗的需求将会持续增加，扩招2000名医学生的举措已经是最低限度的扩招，韩国政府经过仔细研究得出这一数字，并非任意为之。尹锡悦表示，培养更多的医生是推进医疗改革的必要举措，未来还会推进其他方面的措施继续深化医疗改革，呼吁韩国民众对此予以支持。#韩国总统愿就医疗改革方案与医生协商# 
韩国总统尹锡悦发表谈话强调医学院扩招必要性，呼吁民众予以支持",财经
"【#韩国总统愿就医疗改革方案与医生协商#】#韩国总统首次就医改寻求妥协# 韩国总统尹锡悦周一表示，他的政府愿意与反对他增加医学院招生计划的医生进行谈判，同时指责批评者没有提供合理的替代方案来缓解医生短缺。在政府呼吁与罢工医生进行对话后，他在50分钟的全国讲话中首次表示愿意就他的医疗改革方案寻求妥协。他说：“如果你能想出一个更合适、更合理的解决方案，我们可以尽情讨论。如果你提出更好的观点和合理的理由，政府的政策就会朝着更好的方向发展。”
韩国总统尹锡悦愿意就医疗改革方案与医生协商",财经
"【#一季度公募基金超半数实现正收益#，部分权益产品精准把握开年机会】#一季度269只基金回报率超10%# Wind资讯数据显示，截至3月29日，一季度全部基金实现正收益的产品达11786只，占57.88%，其中269只基金回报率超10%。在实现正收益的产品中，债券型、混合型、股票型、货币市场型、QDII（合格境内机构投资者）、FOF（基金中的基金）、另类投资基金的数量分别占47.3%、27%、11.4%、7.3%、3.1%、2.9%、0.6%。
一季度公募基金超半数实现正收益  部分权益产品精准把握开年机会",财经
