content,type
"#詹姆斯至少再打一两年# 据Shams报道，詹姆斯还会再打一两年：“我和NBA大多数人聊过，他们都认为詹姆斯还会再打一、两年，对于詹姆斯这种级别的球星来说，他们是很难接受退役的。” 视频@洛译篮球 
詹姆斯
 
洛译篮球的微博视频
 ",体育
"#C罗职业生涯第65次帽子戏法# #艾卜哈0比8利雅得胜利# C罗半场戴帽并独造5球，据统计，这是C罗职业生涯中的第65次帽子戏法！本赛季，C罗出战24场联赛，打进29球，送出10次助攻，射手榜7球优势领跑，助攻榜与内维斯并列第一。太强了！#C罗连场帽子戏法# 
C罗
 
皇马球迷语录的微博视频
 ",体育
"#李发彬破抓举世界纪录夺金# 举重世界杯泰国站，男子61公斤级比赛，中国选手@举重李发彬 以抓举146公斤、挺举166公斤、总成绩312公斤，夺得抓举和总成绩两项冠军！并以146公斤打破自己保持的145公斤的抓举世界纪录！！祝贺李发彬！
李发彬
 
咪咕体育的微博视频
 ",体育
"#C罗连场帽子戏法# #艾卜哈0比8利雅得胜利# 沙特联赛第26轮，利雅得胜利客场对阵艾卜哈。C罗十分钟内上演任意球双响，半场完成帽子戏法，并独造5球，帮助利雅得胜利8-0艾卜哈，各赛事四连胜！！ 视频@_FirstSnow 
C罗
 
_FirstSnow的微博视频
 ",体育
#水花兄弟有望组队参加三分大赛# Shams消息，2025年全明星仍有可能上演库里vs约内斯库的三分大战，除此之外凯特琳-克拉克与克莱-汤普森有可能加入，比赛将变为2v2。 ,体育
"#广东男篮战胜同曦男篮# 广东男篮110-93战胜同曦男篮。广东男篮7人得分上双，杜润旺15分8篮板，徐杰14分4篮板6助攻，广东男篮取得12连胜。
CBA联赛的微博视频
 ",体育
"#辽宁男篮锁定常规赛第一# #辽宁男篮战胜宁波男篮# #付豪20分20篮板# 辽宁男篮116-102战胜宁波男篮，提前一轮锁定常规赛第一名，弗格46分，付豪20分20篮板，张镇麟21分。
CBA联赛的微博视频
 ",体育
"#山西男篮战胜北京男篮# 山西男篮102-94战胜北京男篮。泰勒22分4篮板4助攻，张宁19分5篮板2助攻，博特赖特18分5篮板；北京男篮方面范子铭24分14篮板，基恩17分，布克16分。
CBA联赛的微博视频
 ",体育
"#北控男篮战胜吉林男篮# #矣进宏CBA首秀# 北控男篮125-109战胜吉林男篮，北控男篮方面张帆22分10篮板4助攻，廖三宁25+4+10，“云南滑翔机”矣进宏迎来首秀，出场7分钟拿到5分1篮板。
视频来源：
CBA最前沿的微博视频
 via@马世雪 ",体育
#隆多退役# 博客节目中，38岁的隆多正式宣布退役。隆多2006年首轮第21顺位被太阳选中，随后曾效力凯尔特人，独行侠，国王，公牛，鹈鹕、湖人，老鹰，快船与骑士。2008年与2020年分别跟随凯尔特人与湖人夺得总冠军。生涯场均9.8分、4.5个篮板与7.9次助攻；生涯4次入选全明星、3次助攻王。 ,体育
#浙江队获得新赞助# #零跑汽车赞助浙江队# @浙江队情报小组 消息，零跑汽车赞助浙江队胸前广告位。据悉在冠名发布会临时取消情况后，零跑汽车依然对赞助浙江队充满兴趣，并表示愿意为浙江足球的发展出一份力。 ,体育
"#刘雁宇隔扣##宁波男篮vs辽宁男篮# 比赛中，刘雁宇接球顺下，完成暴力隔扣！场边的张镇麟与弗格也兴奋庆祝，这球硬！！
咪咕篮球的微博视频
 ",体育
#姆巴佩被换下时表达不满# #姆巴佩爆粗口#《队报》消息，巴黎与马赛的比赛中，姆巴佩第65分钟被提前换下，在得知后姆巴佩小声嘟囔了一句粗口表示不满。据悉姆巴佩身边人士对恩里克的做法非常不满，认为这是缺乏尊重的行为，他在侮辱姆巴佩。 ,体育
"#孙铭徽感叹在球队的身份转变像是做梦# #孙铭徽说胡金秋在场上话变多了# @Sun-孙铭徽17 接受@搜狐体育 专访，谈到他本赛季在球场上的转变和对内身份的转变。同时提到队友胡金秋，也明显感受到了他的变化。
搜狐体育的微博视频
 ",体育
#冯潇霆调侃自己亚洲杯失误# #冯潇霆回应网友评论# 冯潇霆在社媒“自嘲式”回复与球迷互动，在谈到踢中卫时的技巧，冯潇霆：“别防阿兹蒙就行”。2019年亚洲杯国足与伊朗一战中，他被伊朗前锋阿兹蒙后场抢断导致丢球。 ,体育
"#国安主场门票半小时不到售罄# 4月5日的中超第4轮，迎来国安vs海港的强强对话，这场也是工体的新赛季首战。今日16:00本场球票开售，不到半个小时各价位的散票已全部售罄。假期你会去主场看一场主队的比赛吗？
北京国安
 ",体育
"#TEAMCHINA奥运名场面# 时间回到20年前，雅典奥运会上中国飞人刘翔110米栏12秒91，创造历史！中国体育史上难以超越的瞬间之一。
望月开心的微博视频
 ",体育
#巴黎奥运排查出约800名不怀好意者# @央视新闻 消息，法国内政部长表示，#巴黎奥运会# 安保工作已排查出800名“不怀好意者”，排查中这些人想注册火炬手或志愿者，其中包括极端分子与基金生态主义者。 ,体育
#朝鲜足协被罚1万# 国际足联纪律委员会公告，由于#朝鲜vs日本世预赛取消# 朝鲜被判0-3日本，同时朝鲜足协被罚款1万瑞士法郎，约合人民币7.96万。 ,体育
"#库里目标再夺一冠# @StephenCurry：水花追三人组一路走来一起夺得四座总冠军；我们三人还在勇士续写我们的故事，我们共同向着下一个总冠军出发，倾尽全力完成这一使命。联盟竞争越来越激烈，想再次夺冠不是件容易的事，因此我们三人会尽一切努力实现它。
金州勇士
 
金州勇士的微博视频
 ",体育
"#WCBA外援薪水5倍于WNBA# 四川女篮外援坎贝奇谈到了自己在WCBA打球的原因。一名网友在坎贝奇的社媒下提问：“为什么你在中国篮球，而不是在美国打球？”对此坎贝奇回复：“在中国打球薪水是在美国打球的5倍还更多，而且在中国的待遇也更好。”
WCBA
 ",体育
"#巴黎奥运让义乌又爆单了# 距#巴黎奥运#开幕不到4个月，浙江义乌商家已接到大量相关商品订单。法国国旗配色的助威棒可连续使用10小时，一上架就受到热捧。“针对欧洲国家，有十几款奖杯、奖牌。年初到现在，一共卖了二三十万个。”据义乌海关统计，今年1-2月份，义乌对法国的出口额达5.4亿元，同比增长42%，其中体育用品的出口，同比增长70.5%。#巴黎奥运会# 
中国之声的微博视频",体育
"#北京国安新赛季全家福#  @北京国安足球俱乐部 官方晒出拍摄全家福的花絮，一线队30名球员齐亮相。4月5日19:35，北京国安将坐镇主场迎战上海海港，工体也将迎来新赛季首秀。
北京国安
 
北京国安足球俱乐部的微博视频
 ",体育
"#工体新赛季首秀准备好了# 中超第四轮将于4月4日拉开大幕，本轮焦点对决无疑是北京国安主场对阵上海海港。@北京国安足球俱乐部 晒出视频预热：亚洲第一主场荣耀回归，周五来工体我们准备好了！#国安vs海港# 
北京国安
 
北京国安足球俱乐部的微博视频
 ",体育
"#王楚钦孙颖莎领衔沙特大满贯种子名单# 2024年WTT沙特大满贯将于5月4日-11日在沙特吉达的阿卜杜拉国王体育城举行。#沙特大满贯国乒名单# @WTT世界乒联 发布男女单前五号种子名单：
男单：王楚钦、樊振东、梁靖崑、马龙、费利克斯·勒布伦；
女单：孙颖莎、王曼昱、王艺迪、陈梦、陈幸同。 ",体育
"#曝大巴黎考虑引进维尼修斯# 根据法国媒体Le10体育的最新消息，巴黎圣日耳曼考虑引进皇马攻击手维尼修斯，以补充姆巴佩离队后的进攻火力。不过，此前也有多家西媒表示，维尼修斯对巴黎圣日耳曼并不感兴趣。
皇马
 ",体育
"#邱贻可说孙颖莎会做得更好# @邱贻可乒乓 更新社媒，晒出大家聚餐的vlog。莎莎现身评论区：邱老师继续努力；邱指回复：继续努力，相信自己，你会做得更好。#孙颖莎邱贻可暖心互动#孙颖莎
 
咪咕体育的微博视频
 ",体育
"#重温国足4球大胜之夜# 胜利和希望并存的结果，让天津的水滴，充满美好。#王大雷说国足需要自己时一定站出来# 
国足
 
孙雷没有红的微博视频
 ",体育
"#郑思维晒家庭照太幸福# @郑思维--- 更新社媒晒出一家三口的出游照，太幸福了~ 
 
郑思维
 ",体育
"#王楚钦连续三周世界第一# 2024国际乒联第14周排名公布。@王楚钦___ 以7600的积分连续第三周排名男单世界第一。此外，@樊振东 、梁靖崑、@captain龙 分列2～4位。#国际乒联排名# 
王楚钦
 ",体育
"#英媒推荐欧洲杯观赛入住红灯区# 2024欧洲杯期间，不少比赛日前后的酒店价格已上涨超过10倍。英媒每日星报给球迷提出了出人意料的建议。
欧洲杯
 星报表示，以6月底英格兰vs斯洛文尼亚的比赛为例，要在科隆当地找到3星级的酒店，需要超过1110镑一晚，而平时的价格仅为100镑。但科隆也有着世界最大的红灯区，球迷可以在这里找到仅169镑一晚的房间，并且价格包括早餐和夜店、红灯区的入场券。",体育
"#科比总冠军同款戒指拍出天价# 
科比
 篮球巨星科比-布莱恩特的首个美职篮(NBA)总冠军同款戒指以92.72万美元的价格在戈尔丁拍卖行成交，约合人民币670万元。据悉这枚戒指从当地时间3月9日起拍，截止日期为3月30日，期间共有43次出价。最后一天，戒指价格一路攀升，且在拍卖结束前的22分钟之内有16次出价。#科比总冠军同款戒指拍出670万元#",体育
#曝诺伊尔欧冠复出# 据《踢球者》报道，诺伊尔不会在本周六拜仁对阵海登海姆的联赛中复出，但欧冠1/4决赛对阵阿森纳的比赛他会健康回归。#诺伊尔将出战阿森纳# ,体育
"#阿根廷领跑美洲杯夺冠概率# 2024年美洲杯将于6月20日-7月14日打响，最新的夺冠概率阿根廷30%最被看好，巴西、乌拉圭紧随其后。#2024美洲杯# 
梅西
 ",体育
"#波兰联赛惊现门将超远破门# 波兰联赛拉多米亚克1-1战平普什恰索尔的比赛中，上演门将超远破门。拉多米亚克门将科贝拉克接后卫传球，距离对方球门80米开大脚，足球弹地后跃过对方守门员，直接破门。
咪咕体育的微博视频
 ",体育
"#周杰伦晒打网球照# 周杰伦更新社媒晒出自己打网球的照片。“我觉得应该跟网球拍联名一下，常常做一件事很投入，就觉得应该要有点样子有点成绩，不要半途而废，共勉之。”
周杰伦
 
咪咕体育的微博视频
 ",体育
"#篮网步行者冲突# 施罗德与杰伦-史密斯起冲突，后者被直接驱逐！#步行者篮网冲突# 
隆多的战术板的微博视频
 
NBA
 ",体育
"#覃海洋全红婵同框# @覃海洋_ 日前正在备战2024年全国游泳冠军赛。在最新的训练视频中，覃海洋正在进行负重引体向上，画面中还惊喜出现了刚巧路过的@全红婵 。
全红婵
 
中国蓝新闻的微博视频
 ",体育
"#凯尔特人战胜黄蜂# 凯尔特人118-104战胜黄蜂，送对手三连败。#塔图姆25分10篮板# ，波尔津吉斯20分，豪泽25分；黄蜂方面布里奇斯26分11篮板，G-威廉姆斯23分，米勒19分。
NBA
 
NBA的微博视频
 ",体育
"#官方晒李盈莹超凶进攻# 世界排联官方社媒晒出李盈莹@能量小瑩瑩 在去年世联赛韩国水原站对阵美国的进攻集锦。此役中国女排五局大战逆转挑落世界第一，李盈莹26扣+2发，得到全场最高的28分。
中国女排
  
咪咕体育的微博视频
 ",体育
"#C罗睡过的床将被慈善拍卖# #C罗睡过的床起拍价5000欧元# 据斯洛文尼亚网站24ur报道，卢布尔雅那一家酒店将拍卖C罗上周睡过的床，起拍价为5000 欧元，拍卖将于4月底举行，拍卖所得将捐给慈善机构。
C罗
 ",体育
"#孙颖莎世界排名积分7800分# #2024国际乒联第14周排名# 
孙颖莎
 
男单：@王楚钦___ 、@樊振东 、梁靖崑、马龙@captain龙 包揽前四，@Eric-林高远 第八
女单：@孙颖莎 、@王曼昱 、王艺迪@迪214 、@陈梦-乒乓球 、@陈幸同 位居前五
男双：樊振东/王楚钦第1，林高远/林诗栋@林詩棟y 第3，马龙/林高远第五
女双：陈梦/王曼昱第2、陈梦/王艺迪第4、孙颖莎/王曼昱第5
混双：王楚钦/孙颖莎第1、林诗栋/蒯曼@kuaiman0207 第4、梁靖崑/钱天一第10
明日起仁川冠军赛打响，一起为国乒加油助威。",体育
"#谷爱凌晒瑞士雪景# 结束期末大考后，@青蛙公主爱凌 谷爱凌来到瑞士进行滑雪训练。来看谷宝晒出的雪景，如同童话世界一般。
谷爱凌
 
新浪体育的微博视频
 ",体育
"#东契奇穆雷当选周最佳# NBA官方公布了第23周的周最佳球员。独行侠的卢卡-东契奇当选西部周最佳球员，这是他生涯第13次当选周最佳，本赛季第4次获得这一奖项；老鹰的德章泰-穆雷当选东部周最佳球员，这是他生涯首次当选周最佳。湖人的勒布朗-詹姆斯、火箭的杰伦-格林等球员获得周最佳的提名。
NBA",体育
"#国米2比0恩波利# 意甲第30轮一场比赛，由国际米兰主场对阵恩波利。最终，国米依靠迪马尔科、桑切斯的联袂破门，以2-0战胜恩波利，完成赛季双杀，距离队史第20座冠军越来越近。#国米意甲24轮不败##小因扎吉执教国米100胜#国际米兰
 ",体育
