content,type
#威尔史密斯承认有钱但不快乐# 据外媒报道，威尔·史密斯的净资产预估有 3.5 亿美元（约25亿人民币）。近日他受访时却表示并不清楚有多少钱，也不关心这件事情，“当你拥有了你想要的一切后，你会意识到没有任何物质可以真正带来快乐。”他解释说，真正的幸福来自内在，需要与自己的灵魂深入对话。 ,娱乐
#宋昰昀承认校园暴力##宋昰昀曾被强制转学# 4月2日，韩媒报道宋昰昀承认校园暴力。经纪公司方面表示“确实从盘浦高中因校园暴力事件被强制转学。”但她否认是昨天报道的“高三时无缘无故打了高二男同学90分钟耳光” 里的主人公。 ,娱乐
#张可颐回应与宣萱佘诗曼不和##张可颐曾想过自杀# 近日张可颐接受港媒采访，回应了自己淡出工作的原因，并非被封杀而是病了。她透露自己一直有情绪问题，很容易失控，在人生低谷时还曾想过自杀。采访中她否认了宣萱、佘诗曼不和传闻，她说其实女演员忙于拍戏，陪家人的时间都很少，根本没功夫去斗来斗去。,娱乐
"#Cindy回应吴卓源##吴卓源经纪公司回应# 据台媒，吴卓源经纪公司回应#朱轩洋 出轨#吴卓源，“吴卓源与朱先生因工作结缘，在被告知他本人已分手，双方才会往前一步相处。目前情况，对她来说非常错愕非常受伤，之后面对感情上会更小心谨慎。”女友Cindy马上发文：“你确定？”对此，你想说？ 
 
网页链接",娱乐
#S妈现身台北地检署##S妈出庭作证# 据台媒，S妈黄春梅今日现身台北地检署，结束后S妈对记者表示没有调解成功。被问会替女儿觉得很委屈吗？ S妈回头说：“当然哪！”台媒称大S此前起诉汪小菲拿走家中4幅高价值画作，要求法院执行汪小菲名下两千多万台币（约451万人民币）的资产，但一审败诉，大S不服，申诉后找妈妈作证。,娱乐
"#吴磊蒋勤勤被叫老公的不同反应##吴磊被陈建斌给蒋勤勤念情诗击中#@吴磊LEO @蒋勤勤 做客本期「娱情实验室」
反传销小王子磊磊分享被骗经历，小朋友的一个月零花钱瞬间进了别人的裤兜，可把磊磊懊恼坏了
《草木人间》宣传的大场面磊磊很大震撼，从来没有如此频繁的跑过校园路演，偶像的魅力在那一刻展现得淋漓尽致
还有吴磊透露如何接触到《草木人间》剧本、两位对于@评论罗伯特 的看法。更多精彩内容，请戳视频！
关注@新浪娱乐 并带前两个话题转发微博，热转第一将获得吴磊签名照一张，4月16日开奖。（ps：职业抽奖号将被取消资格）
娱情Lab的微博视频",娱乐
"#午间话题# 你心中的#韩剧最强90花#是谁？
金泰梨（1990年）《阳光先生》《二十五，二十一》《恶鬼》
朴宝英（1990年）《oh我的鬼神大人》《大力女子都奉顺》《精神病房也会迎来清晨》
朴信惠（1990年）《原来是美男》《继承者们》《匹诺曹》
李圣经（1990年）《举重妖精金福珠》《流星》
林允儿（1990年）《THE K2》《黑话律师》《欢迎来到王之国》
林智妍（1990年）《上流社会》《黑暗荣耀》《有院子的家》
申世景（1990年）《看见味道的少女》《河伯的新娘》《RUN ON》
高雅拉（1990年）《请回答1994》《花郎》《汉谟拉比小姐》
金高银（1991年）《奶酪陷阱》《鬼怪》《The King》
金智媛（1992年）《三流之路》《都市男女的爱情法》《眼泪女王》
朴恩斌（1992年）《青春时代》《棒球大联盟》《非常律师禹英禑》
李世荣（1992年）《衣袖红镶边》《依法相爱》《烈女朴氏契约结婚传》
李知恩（1993年）《步步惊心：丽》《我的大叔》《德鲁纳酒店》
郑恩地（1993年）《请回答1997》《无理的前进》《酒鬼都市女人们》
全钟瑞（1994年）《纸钞屋》《不可能的婚礼》
裴秀智（1994年）《Dream High》《当你沉睡时》《安娜》
李惠利（1994年）《请回答1988》《心惊胆战的同居》
韩素希（1994年）《夫妻的世界》《无法抗拒的他》《MY NAME》",娱乐
"【午间娱乐播报】#孙艺珍李秉宪将合作#朴赞郁导演新片
网页链接
柳智敏李宰旭双方公司承认分手
网页链接
 
宋江今日入伍 晒帅气寸头照
网页链接#迪丽热巴被摸手臂#网页链接
杜淳老婆#王灿被烫伤#网页链接
 ",娱乐
"#华晨宇曾帮女友买卫生巾##华晨宇不说姨妈巾说卫生巾# 《你正常吗》里曾讨论“主动帮女朋友买姨妈巾，正常吗？”@何炅 cue@嘉桦ella 念题，@华晨宇yu 接过话：“我认识，买姨妈巾！它就是卫生巾对吗？”他透露有帮以前的女友买过卫生巾：“我没有想那么多。”#华晨宇9年前就拒绝月经羞耻# 
新浪娱乐的微博视频",娱乐
#朱轩洋经纪人回应# 据台媒，台湾新生代小生朱轩洋经纪人回应#朱轩洋 出轨#一事：“工作很努力，感情太年轻处理不好。” ,娱乐
"#柳智敏李宰旭已分手##柳智敏李宰旭分手原因# 4月2日，柳智敏、李宰旭公开恋爱五周后宣布分手，原因是各种恶意留言带来的心理痛苦和对粉丝们的歉意。阿乐今日问：对此你想说？ 
 
网页链接
 ",娱乐
#柳智敏李宰旭已分手##柳智敏李宰旭分手原因# 据韩媒，柳智敏、李宰旭宣布分手。2月27日，D社曝两人一见钟情，随后通过经纪公司确认恋情。各种恶意留言带来的心理痛苦和对粉丝们的歉意是分手的主要原因。两人以后会忠实于本职工作，互相作为演艺界的同事来为对方加油。 ,娱乐
"#腾讯综艺微博预约这次锁了# 春日鹅综片单已送达～用预约表达热爱，让讨论共创精彩，腾讯综艺联合微博正式开启双端预约了！在微博，就可一键预约待播综艺，还有更多惊喜等待你的解锁！#鹅综和浪的大预约来了#腾讯视频预约链接：
网页链接
微博预约链接：
综艺影响力榜待播榜
 ",娱乐
#宋昰昀方否认校园暴力# 昨日#宋昰昀被曝校园暴力#引发热议后， 宋昰昀经纪公司回应称宋昰昀与举报者并不认识，举报“内容全部不是事实”。还称在最初接到举报后，为了确认事实关系，与举报者进行过通话。后通过聊天工具要求见面进一步确认，但举报者方面拒绝。 ,娱乐
#朱轩洋 吴卓源##朱轩洋 出轨# 据台媒，新生代小生朱轩洋被拍到与歌手吴卓源在公园叠坐接吻。男方同居恋爱五年的女友Cindy看到新闻后在吴卓源评论区留言，吴卓源发：“你们的小白鞋在我脚上。”Cindy评论：“那我的男友在你身上吗？”据悉，朱轩洋曾主演多部大热台剧，包括《村里来了个暴走女外科》《逆局》等。#Cindy 那我的男友在你身上吗#新浪娱乐的微博视频,娱乐
"【0-9时要闻回顾】#赵丽颖收到林更新在成都买的熊猫玩偶#网页链接#于正祝卢昱晓吴宣仪杀青快乐#网页链接
华晨宇官宣烟台演唱会日出场
网页链接
杨幂变身美人鱼表白粉丝
网页链接#柳俊烈方回应不与韩素希合作#网页链接
 ",娱乐
"#陈建斌 我一定超过其他窝囊废##吴磊 谁是爸# 啊啊啊啊啊啊你们这对父子！😂
陈建斌@八家户村 回应成功闯入内娱窝囊废赛道：“那我争取好好表现，超过其他窝囊废！”
主持人问@吴磊LEO 想不想跟陈建斌演父子，吴磊：“谁是爸？” ",娱乐
#秦俊杰毛晓慧 分手##毛晓慧 单身别问了# 2日凌晨，@毛晓慧是一朵毛大球 先后发文：“你若安好，那还得了。”“单身，别问了谢谢。”去年7月，狗仔拍到毛晓慧和@秦俊杰 同回酒店，接吻牵手疑似恋情曝光；今年一月，狗仔再次拍到两人一同逛商场，感情稳定。这是？分手啦？ ,娱乐
"#柳俊烈韩素希不再出演新剧# 据韩媒，柳俊烈、韩素希新作《魅惑》的制作公司表示：柳俊烈、韩素希的出演讨论中断，的确进行过选角讨论，但是没有确定，今后也不会继续讨论。昨天不是才说阵容没有改变？
 ",娱乐
"#冯绍峰谈到儿子眼圈红了# @冯绍峰 在映后交流聊到5岁的儿子，直言：“我非常爱我儿子，非常珍惜每次和孩子之间的相处和交流，会以成人的方式去聊天”，因为“我自己都还在成长，要孩子比较晚，作为父亲的体验和感受都在重新学习。到了一定的年纪，孩子和你的感情是最大的成功。”
新浪电影的微博视频
 ",娱乐
"【18-24时要闻回顾】#金宇珍向StrayKids道歉#网页链接#韩网曝蔡钟协校园暴力#网页链接#SexyZone更名timelesz#网页链接#余承恩李昀锐愚人节互当站哥#网页链接
声优田村睦心结婚
网页链接
 ",娱乐
#沈玉琳用现金买5套房产##沈玉琳名下有5套房产# 据台媒，近日沈玉琳出席活动时透露目前名下有5间房产，大部分都是用现金买的。5间房产分散登记在他与老婆名下，9岁独生女是绝对继承人。被问到月收入，沈玉琳笑说：“都没在细算，赚的钱都在老婆那边，我有时候还要卑微问她‘可以借我看一下存折吗？’” ,娱乐
#夏奇拉不喜欢芭比# “狼姐”夏奇拉在新采访中表示不喜欢电影《芭比》：“我的儿子们完全讨厌这部电影，感觉它失去了男子气概，我在某种程度上同意！”她希望儿子们“既觉得自身有力量，又尊重女人”，“男人在社会中有所目标，而女人也有另一个目标，我们彼此补足完整，而这样的‘补足’不应丢失。” ,娱乐
#阿沁老婆体重跌至62斤##阿沁回应老婆身体状况# 据台媒，近日飞儿乐队阿沁回应妻子花花传出患上重度厌食症，体重仅剩62斤被送医的消息，表示：“花花目前稳定慢慢恢复中，谢谢大家关心。”并称清明节假期会带家人一起外出散心。此前，阿沁老婆花花被曝涉毒被捕。 ,娱乐
"#黄正音的女王发言##黄正音 对老公不怎么关注# 黄正音在节目中被问到“你很强势吧？”姐的回应：“我也没那么强势，就是努力工作，不怎么关注别人，所以我对老公也不怎么关注，9年以来都不知道，来干杯吧！”在场的嘉宾都发出爆笑。今年2月，黄正音曾疑因老公出轨提出离婚。（翻译cr.logo） 
新浪娱乐的微博视频",娱乐
"#阿乐今日问# ：来安利一下，你最近在追哪部剧？@赵丽颖 @林更新 《与凤行》@UNIQ-王一博 @李沁 @王阳0313 《追风者》
 @任嘉伦Allen @邢菲_ 《烈焰》
金智媛 金秀贤《眼泪女王》@鞠婧祎 @Mr_刘学义《花间令》@宋轶songyi @佘詩曼Charmaine《今天的她们》
全钟瑞 文相敏 《不可能的婚礼》 
 
网页链接",娱乐
"#阿乐i舞台# 20240401，TXT带来回归单曲《Deja Vu》初舞台，力度恰到好处的刀群舞配上抓耳的新歌，蕾丝黑西装又酷又媚，一起say it louder~小档今晚鲨疯啦！#TXT空降成绩# 
新浪娱乐的微博视频
 ",娱乐
#加斯帕德生前给蕾雅赛杜的最后一条短信# 4月1日，据外媒，蕾雅·赛杜近日接受采访时回忆说，加斯帕德·尤利尔在去世前给她发了一条语音，称赞她在《法兰西》中的表演，补充说“我这么说不是因为我们要一起工作，我只是想告诉你我印象非常深刻”。不久后，加斯帕德·尤利尔因滑雪事故去世。他们本应在电影《野兽》中有对手戏。,娱乐
#宋昰昀疑似校园霸凌##宋昰昀被曝校园暴力# 4月1日，韩国电视台曝出某近期大势女演员曾参与校园霸凌，有举报者声称被其没来由地打了一个半小时的耳光，但演员本人说“完全不记得”，该演员经纪公司也曾主动提出要和受害者当面聊一聊。该演员被网友扒出正是出演《请和我的老公结婚》女二号宋昰昀。 ,娱乐
"#阿乐辣评bot# X #李现 荆州舞王不是随便叫的#笑得！有网友把#韩商言 张元英转圈#动图拼到一起，还真有那味儿！网友辣评：“荆州舞王不是随便叫的！”
 ",娱乐
"#白菜黑化了##白菜把伍赓打下悬崖# 《烈焰》黑化后的白菜@邢菲_  来到䰠隐村屠村，伍赓@任嘉伦Allen 含泪唤着白菜，真正的白菜挣扎着喊：“阿狗救我”，又在片刻后恢复黑化。这段无缝白切黑演得好神！#烈焰 白菜黑化# 
“白菜”邢菲将空降本条微博评论区翻牌，速来留言！~
 
新浪娱乐的微博视频",娱乐
#好莱坞女星芭芭拉去世##芭芭拉拉什去世# 据外媒，美国女演员芭芭拉·拉什于31日去世，享年97岁。她的女儿表示：“她选择在复活节离开很适合，因为那是她最喜欢的节日之一，对我与家人，复活节从此会有更深刻的意义。”她曾出演科幻恐怖片《宇宙访客》（1953）并获得金球奖，在荧幕上活跃超过50年。 ,娱乐
"【8-18时要闻回顾】#法院认定郑爽无财产可供执行#网页链接
赵丽颖《在人间》路透 马尾辫青春活泼
网页链接
正主回应愚人节玩笑 #李汶翰让站姐入职#网页链接
愚人节狂玩梗#吴宣仪 我要公布恋情了#网页链接
吴奇隆抱儿子出商场
网页链接
 ",娱乐
#欢瑞声明成毅与前公司无任何纠纷##成毅方回应# 4月1日，#成毅被前经纪公司起诉#引发热议。刚刚，@成毅 现公司@欢瑞经纪 发声明回应，表示成毅与前公司已于2015年终止经纪代理关系，“天姬公司已书面确认双方并无纠纷”，“天姬公司并无向成毅先生提起诉讼的合同或法律基础，其行为也涉嫌滥用诉权。” ,娱乐
